account_name,date,value
05XX_T_US,2014-05-01,6844.0
05XX_T_US,2014-06-01,8134.0
05XX_T_US,2014-07-01,8353.0
05XX_T_US,2014-08-01,8424.0
05XX_T_US,2014-09-01,7078.0
05XX_T_US,2014-10-01,6744.0
05XX_T_US,2014-11-01,6078.0
05XX_T_US,2014-12-01,5738.0
05XX_T_US,2015-01-01,5306.0
05XX_T_US,2015-02-01,5389.0
05XX_T_US,2015-03-01,5859.0
